timestamp, cp, minsplit, minbucket, maxdepth, ganancia_promedio
2022-05-15 02:09:02, -0.1, 2000, 200, 7, 9544000
2022-05-15 02:09:14, -0.1, 2000, 200, 8, 9544000
2022-05-15 02:09:28, -0.1, 2000, 200, 9, 9544000
2022-05-15 02:09:43, -0.1, 2000, 200, 10, 9544000
2022-05-15 02:09:50, -0.1, 2000, 120, 3, 9323333.33333333
2022-05-15 02:09:59, -0.1, 2000, 120, 4, 9765333.33333333
2022-05-15 02:10:08, -0.1, 2000, 120, 5, 10344666.6666667
2022-05-15 02:10:19, -0.1, 2000, 120, 6, 9833333.33333333
2022-05-15 02:10:30, -0.1, 2000, 120, 7, 9564000
2022-05-15 02:10:43, -0.1, 2000, 120, 8, 9415333.33333333
2022-05-15 02:10:56, -0.1, 2000, 120, 9, 9442666.66666667
2022-05-15 02:11:10, -0.1, 2000, 120, 10, 9442666.66666667
2022-05-15 02:11:17, -0.1, 2000, 100, 3, 9323333.33333333
2022-05-15 02:11:25, -0.1, 2000, 100, 4, 9710000
2022-05-15 02:11:35, -0.1, 2000, 100, 5, 10262000
2022-05-15 02:11:45, -0.1, 2000, 100, 6, 9704666.66666667
2022-05-15 02:11:58, -0.1, 2000, 100, 7, 9398666.66666667
2022-05-15 02:12:11, -0.1, 2000, 100, 8, 9166000
2022-05-15 02:12:26, -0.1, 2000, 100, 9, 9162000
2022-05-15 02:12:40, -0.1, 2000, 100, 10, 9162000
2022-05-15 02:12:47, -0.1, 2000, 80, 3, 9323333.33333333
2022-05-15 02:12:55, -0.1, 2000, 80, 4, 9721333.33333333
2022-05-15 02:13:05, -0.1, 2000, 80, 5, 10281333.3333333
2022-05-15 02:13:16, -0.1, 2000, 80, 6, 9928000
2022-05-15 02:13:27, -0.1, 2000, 80, 7, 9594000
2022-05-15 02:13:40, -0.1, 2000, 80, 8, 9428666.66666667
2022-05-15 02:13:53, -0.1, 2000, 80, 9, 9284000
2022-05-15 02:14:08, -0.1, 2000, 80, 10, 9246000
2022-05-15 02:14:15, -0.1, 2000, 50, 3, 9323333.33333333
2022-05-15 02:14:24, -0.1, 2000, 50, 4, 9680666.66666667
2022-05-15 02:14:34, -0.1, 2000, 50, 5, 9994000
2022-05-15 02:14:47, -0.1, 2000, 50, 6, 10040000
2022-05-15 02:15:01, -0.1, 2000, 50, 7, 9808666.66666667
2022-05-15 02:15:14, -0.1, 2000, 50, 8, 9534000
2022-05-15 02:15:28, -0.1, 2000, 50, 9, 9444000
2022-05-15 02:15:42, -0.1, 2000, 50, 10, 9351333.33333333
2022-05-15 02:15:49, -0.1, 2000, 10, 3, 9196666.66666667
2022-05-15 02:15:57, -0.1, 2000, 10, 4, 9650000
2022-05-15 02:16:06, -0.1, 2000, 10, 5, 9823333.33333333
2022-05-15 02:16:16, -0.1, 2000, 10, 6, 10129333.3333333
2022-05-15 02:16:28, -0.1, 2000, 10, 7, 9827333.33333333
2022-05-15 02:16:40, -0.1, 2000, 10, 8, 9632000
2022-05-15 02:16:53, -0.1, 2000, 10, 9, 9455333.33333333
2022-05-15 02:17:08, -0.1, 2000, 10, 10, 9380666.66666667
2022-05-15 02:17:15, -0.1, 1500, 700, 3, 9472666.66666667
2022-05-15 02:17:23, -0.1, 1500, 700, 4, 9878000
2022-05-15 02:17:32, -0.1, 1500, 700, 5, 10359333.3333333
2022-05-15 02:17:43, -0.1, 1500, 700, 6, 10229333.3333333
2022-05-15 02:17:55, -0.1, 1500, 700, 7, 10190000
2022-05-15 02:18:08, -0.1, 1500, 700, 8, 10190000
2022-05-15 02:18:22, -0.1, 1500, 700, 9, 10190000
2022-05-15 02:18:35, -0.1, 1500, 700, 10, 10190000
2022-05-15 02:18:42, -0.1, 1500, 500, 3, 9472666.66666667
2022-05-15 02:18:50, -0.1, 1500, 500, 4, 9820000
2022-05-15 02:19:01, -0.1, 1500, 500, 5, 10409333.3333333
2022-05-15 02:19:13, -0.1, 1500, 500, 6, 10144000
2022-05-15 02:19:25, -0.1, 1500, 500, 7, 10111333.3333333
2022-05-15 02:19:39, -0.1, 1500, 500, 8, 10111333.3333333
2022-05-15 02:19:53, -0.1, 1500, 500, 9, 10111333.3333333
2022-05-15 02:20:06, -0.1, 1500, 500, 10, 10111333.3333333
2022-05-15 02:20:13, -0.1, 1500, 200, 3, 9321333.33333333
2022-05-15 02:20:21, -0.1, 1500, 200, 4, 9796666.66666667
2022-05-15 02:20:30, -0.1, 1500, 200, 5, 10108666.6666667
2022-05-15 02:20:41, -0.1, 1500, 200, 6, 9637333.33333333
2022-05-15 02:20:52, -0.1, 1500, 200, 7, 9362000
2022-05-15 02:21:05, -0.1, 1500, 200, 8, 9378000
2022-05-15 02:21:18, -0.1, 1500, 200, 9, 9378000
2022-05-15 02:21:33, -0.1, 1500, 200, 10, 9378000
2022-05-15 02:21:40, -0.1, 1500, 120, 3, 9323333.33333333
2022-05-15 02:21:48, -0.1, 1500, 120, 4, 9794666.66666667
2022-05-15 02:21:57, -0.1, 1500, 120, 5, 10097333.3333333
2022-05-15 02:22:07, -0.1, 1500, 120, 6, 9695333.33333333
2022-05-15 02:22:19, -0.1, 1500, 120, 7, 9326000
2022-05-15 02:22:32, -0.1, 1500, 120, 8, 9179333.33333333
2022-05-15 02:22:45, -0.1, 1500, 120, 9, 9206666.66666667
2022-05-15 02:22:59, -0.1, 1500, 120, 10, 9206666.66666667
2022-05-15 02:23:06, -0.1, 1500, 100, 3, 9323333.33333333
2022-05-15 02:23:14, -0.1, 1500, 100, 4, 9739333.33333333
2022-05-15 02:23:24, -0.1, 1500, 100, 5, 10112666.6666667
2022-05-15 02:23:35, -0.1, 1500, 100, 6, 9664666.66666667
2022-05-15 02:23:47, -0.1, 1500, 100, 7, 9300666.66666667
2022-05-15 02:24:00, -0.1, 1500, 100, 8, 9076666.66666667
2022-05-15 02:24:15, -0.1, 1500, 100, 9, 9072666.66666667
2022-05-15 02:24:29, -0.1, 1500, 100, 10, 9072666.66666667
2022-05-15 02:24:36, -0.1, 1500, 80, 3, 9323333.33333333
2022-05-15 02:24:44, -0.1, 1500, 80, 4, 9750666.66666667
2022-05-15 02:24:54, -0.1, 1500, 80, 5, 10188000
2022-05-15 02:25:04, -0.1, 1500, 80, 6, 9891333.33333333
2022-05-15 02:25:16, -0.1, 1500, 80, 7, 9499333.33333333
2022-05-15 02:25:29, -0.1, 1500, 80, 8, 9281333.33333333
2022-05-15 02:25:43, -0.1, 1500, 80, 9, 9136666.66666667
2022-05-15 02:25:57, -0.1, 1500, 80, 10, 9098666.66666667
2022-05-15 02:26:04, -0.1, 1500, 50, 3, 9323333.33333333
2022-05-15 02:26:11, -0.1, 1500, 50, 4, 9710000
2022-05-15 02:26:21, -0.1, 1500, 50, 5, 9900666.66666667
2022-05-15 02:26:31, -0.1, 1500, 50, 6, 9984666.66666667
2022-05-15 02:26:43, -0.1, 1500, 50, 7, 9664000
2022-05-15 02:26:56, -0.1, 1500, 50, 8, 9269333.33333333
2022-05-15 02:27:10, -0.1, 1500, 50, 9, 9164666.66666667
2022-05-15 02:27:24, -0.1, 1500, 50, 10, 9072000
2022-05-15 02:27:31, -0.1, 1500, 10, 3, 9196666.66666667
2022-05-15 02:27:40, -0.1, 1500, 10, 4, 9645333.33333333
2022-05-15 02:27:49, -0.1, 1500, 10, 5, 9580000
2022-05-15 02:27:59, -0.1, 1500, 10, 6, 9918000
2022-05-15 02:28:11, -0.1, 1500, 10, 7, 9723333.33333333
2022-05-15 02:28:23, -0.1, 1500, 10, 8, 9482666.66666667
2022-05-15 02:28:37, -0.1, 1500, 10, 9, 9436666.66666667
2022-05-15 02:28:52, -0.1, 1500, 10, 10, 9680666.66666667
2022-05-15 02:29:00, -0.1, 1200, 500, 3, 9472666.66666667
2022-05-15 02:29:09, -0.1, 1200, 500, 4, 9799333.33333333
2022-05-15 02:29:22, -0.1, 1200, 500, 5, 10486666.6666667
2022-05-15 02:29:36, -0.1, 1200, 500, 6, 10252666.6666667
2022-05-15 02:29:50, -0.1, 1200, 500, 7, 10220000
2022-05-15 02:30:03, -0.1, 1200, 500, 8, 10185333.3333333
2022-05-15 02:30:17, -0.1, 1200, 500, 9, 10185333.3333333
2022-05-15 02:30:31, -0.1, 1200, 500, 10, 10185333.3333333
2022-05-15 02:30:38, -0.1, 1200, 200, 3, 9321333.33333333
2022-05-15 02:30:46, -0.1, 1200, 200, 4, 9793333.33333333
2022-05-15 02:30:55, -0.1, 1200, 200, 5, 10248666.6666667
2022-05-15 02:31:06, -0.1, 1200, 200, 6, 9812000
2022-05-15 02:31:18, -0.1, 1200, 200, 7, 9825333.33333333
2022-05-15 02:31:30, -0.1, 1200, 200, 8, 9782666.66666667
2022-05-15 02:31:44, -0.1, 1200, 200, 9, 9782666.66666667
2022-05-15 02:31:59, -0.1, 1200, 200, 10, 9782666.66666667
2022-05-15 02:32:07, -0.1, 1200, 120, 3, 9323333.33333333
2022-05-15 02:32:16, -0.1, 1200, 120, 4, 9827333.33333333
2022-05-15 02:32:26, -0.1, 1200, 120, 5, 10273333.3333333
2022-05-15 02:32:37, -0.1, 1200, 120, 6, 9906000
2022-05-15 02:32:48, -0.1, 1200, 120, 7, 9851333.33333333
2022-05-15 02:33:01, -0.1, 1200, 120, 8, 9664000
2022-05-15 02:33:15, -0.1, 1200, 120, 9, 9717333.33333333
2022-05-15 02:33:29, -0.1, 1200, 120, 10, 9717333.33333333
2022-05-15 02:33:36, -0.1, 1200, 100, 3, 9323333.33333333
2022-05-15 02:33:44, -0.1, 1200, 100, 4, 9775333.33333333
2022-05-15 02:33:54, -0.1, 1200, 100, 5, 10316000
2022-05-15 02:34:04, -0.1, 1200, 100, 6, 9792000
2022-05-15 02:34:17, -0.1, 1200, 100, 7, 9742666.66666667
2022-05-15 02:34:30, -0.1, 1200, 100, 8, 9418666.66666667
2022-05-15 02:34:44, -0.1, 1200, 100, 9, 9440666.66666667
2022-05-15 02:34:58, -0.1, 1200, 100, 10, 9384000
2022-05-15 02:35:05, -0.1, 1200, 80, 3, 9323333.33333333
2022-05-15 02:35:13, -0.1, 1200, 80, 4, 9786666.66666667
2022-05-15 02:35:22, -0.1, 1200, 80, 5, 10391333.3333333
2022-05-15 02:35:33, -0.1, 1200, 80, 6, 10018666.6666667
2022-05-15 02:35:45, -0.1, 1200, 80, 7, 9689333.33333333
2022-05-15 02:35:57, -0.1, 1200, 80, 8, 9361333.33333333
2022-05-15 02:36:11, -0.1, 1200, 80, 9, 9312666.66666667
2022-05-15 02:36:25, -0.1, 1200, 80, 10, 9218000
2022-05-15 02:36:32, -0.1, 1200, 50, 3, 9323333.33333333
2022-05-15 02:36:40, -0.1, 1200, 50, 4, 9710000
2022-05-15 02:36:49, -0.1, 1200, 50, 5, 9924666.66666667
2022-05-15 02:36:59, -0.1, 1200, 50, 6, 9944666.66666667
2022-05-15 02:37:11, -0.1, 1200, 50, 7, 9686666.66666667
2022-05-15 02:37:24, -0.1, 1200, 50, 8, 9208666.66666667
2022-05-15 02:37:37, -0.1, 1200, 50, 9, 9226000
2022-05-15 02:37:51, -0.1, 1200, 50, 10, 9133333.33333333
2022-05-15 02:37:58, -0.1, 1200, 10, 3, 9196666.66666667
2022-05-15 02:38:06, -0.1, 1200, 10, 4, 9650666.66666667
2022-05-15 02:38:15, -0.1, 1200, 10, 5, 9585333.33333333
2022-05-15 02:38:25, -0.1, 1200, 10, 6, 10022000
2022-05-15 02:38:37, -0.1, 1200, 10, 7, 9648000
2022-05-15 02:38:50, -0.1, 1200, 10, 8, 9224000
2022-05-15 02:39:03, -0.1, 1200, 10, 9, 9086000
2022-05-15 02:39:18, -0.1, 1200, 10, 10, 9365333.33333333
2022-05-15 02:39:24, -0.1, 1000, 500, 3, 9472666.66666667
2022-05-15 02:39:33, -0.1, 1000, 500, 4, 9799333.33333333
2022-05-15 02:39:42, -0.1, 1000, 500, 5, 10474666.6666667
2022-05-15 02:39:53, -0.1, 1000, 500, 6, 10154000
2022-05-15 02:40:05, -0.1, 1000, 500, 7, 10104666.6666667
2022-05-15 02:40:18, -0.1, 1000, 500, 8, 9997333.33333333
2022-05-15 02:40:32, -0.1, 1000, 500, 9, 9997333.33333333
2022-05-15 02:40:46, -0.1, 1000, 500, 10, 9997333.33333333
2022-05-15 02:40:53, -0.1, 1000, 200, 3, 9321333.33333333
2022-05-15 02:41:02, -0.1, 1000, 200, 4, 9793333.33333333
2022-05-15 02:41:12, -0.1, 1000, 200, 5, 10188000
2022-05-15 02:41:24, -0.1, 1000, 200, 6, 9478666.66666667
2022-05-15 02:41:36, -0.1, 1000, 200, 7, 9534000
2022-05-15 02:41:48, -0.1, 1000, 200, 8, 9638000
2022-05-15 02:42:02, -0.1, 1000, 200, 9, 9676666.66666667
2022-05-15 02:42:16, -0.1, 1000, 200, 10, 9566000
2022-05-15 02:42:23, -0.1, 1000, 120, 3, 9323333.33333333
2022-05-15 02:42:31, -0.1, 1000, 120, 4, 9827333.33333333
2022-05-15 02:42:40, -0.1, 1000, 120, 5, 10236666.6666667
2022-05-15 02:42:50, -0.1, 1000, 120, 6, 9847333.33333333
2022-05-15 02:43:02, -0.1, 1000, 120, 7, 9768666.66666667
2022-05-15 02:43:15, -0.1, 1000, 120, 8, 9732666.66666667
2022-05-15 02:43:29, -0.1, 1000, 120, 9, 9795333.33333333
2022-05-15 02:43:44, -0.1, 1000, 120, 10, 9795333.33333333
2022-05-15 02:43:52, -0.1, 1000, 100, 3, 9323333.33333333
2022-05-15 02:44:01, -0.1, 1000, 100, 4, 9775333.33333333
2022-05-15 02:44:11, -0.1, 1000, 100, 5, 10296666.6666667
2022-05-15 02:44:22, -0.1, 1000, 100, 6, 9495333.33333333
2022-05-15 02:44:34, -0.1, 1000, 100, 7, 9664666.66666667
2022-05-15 02:44:46, -0.1, 1000, 100, 8, 9492000
2022-05-15 02:45:00, -0.1, 1000, 100, 9, 9482000
2022-05-15 02:45:15, -0.1, 1000, 100, 10, 9396000
2022-05-15 02:45:21, -0.1, 1000, 80, 3, 9323333.33333333
2022-05-15 02:45:29, -0.1, 1000, 80, 4, 9786666.66666667
2022-05-15 02:45:38, -0.1, 1000, 80, 5, 10355333.3333333
2022-05-15 02:45:49, -0.1, 1000, 80, 6, 9711333.33333333
2022-05-15 02:46:01, -0.1, 1000, 80, 7, 9582666.66666667
2022-05-15 02:46:14, -0.1, 1000, 80, 8, 9436000
2022-05-15 02:46:28, -0.1, 1000, 80, 9, 9355333.33333333
2022-05-15 02:46:42, -0.1, 1000, 80, 10, 9260666.66666667
2022-05-15 02:46:49, -0.1, 1000, 50, 3, 9323333.33333333
2022-05-15 02:46:56, -0.1, 1000, 50, 4, 9710000
2022-05-15 02:47:05, -0.1, 1000, 50, 5, 9921333.33333333
2022-05-15 02:47:15, -0.1, 1000, 50, 6, 9711333.33333333
2022-05-15 02:47:26, -0.1, 1000, 50, 7, 9507333.33333333
2022-05-15 02:47:38, -0.1, 1000, 50, 8, 8930666.66666667
2022-05-15 02:47:52, -0.1, 1000, 50, 9, 8825333.33333333
2022-05-15 02:48:06, -0.1, 1000, 50, 10, 8714000
2022-05-15 02:48:12, -0.1, 1000, 10, 3, 9196666.66666667
2022-05-15 02:48:20, -0.1, 1000, 10, 4, 9650666.66666667
2022-05-15 02:48:29, -0.1, 1000, 10, 5, 9585333.33333333
2022-05-15 02:48:39, -0.1, 1000, 10, 6, 9828666.66666667
2022-05-15 02:48:50, -0.1, 1000, 10, 7, 9491333.33333333
2022-05-15 02:49:03, -0.1, 1000, 10, 8, 9204000
2022-05-15 02:49:17, -0.1, 1000, 10, 9, 8879333.33333333
2022-05-15 02:49:31, -0.1, 1000, 10, 10, 9056666.66666667
2022-05-15 02:49:38, -0.1, 800, 200, 3, 9321333.33333333
2022-05-15 02:49:46, -0.1, 800, 200, 4, 9643333.33333333
2022-05-15 02:49:55, -0.1, 800, 200, 5, 9801333.33333333
2022-05-15 02:50:05, -0.1, 800, 200, 6, 9115333.33333333
2022-05-15 02:50:16, -0.1, 800, 200, 7, 9219333.33333333
2022-05-15 02:50:29, -0.1, 800, 200, 8, 9338666.66666667
2022-05-15 02:50:42, -0.1, 800, 200, 9, 9422000
2022-05-15 02:50:56, -0.1, 800, 200, 10, 9311333.33333333
2022-05-15 02:51:02, -0.1, 800, 120, 3, 9323333.33333333
2022-05-15 02:51:10, -0.1, 800, 120, 4, 9724666.66666667
2022-05-15 02:51:20, -0.1, 800, 120, 5, 9870000
2022-05-15 02:51:30, -0.1, 800, 120, 6, 9504000
2022-05-15 02:51:41, -0.1, 800, 120, 7, 9610000
2022-05-15 02:51:54, -0.1, 800, 120, 8, 9572000
2022-05-15 02:52:07, -0.1, 800, 120, 9, 9642666.66666667
2022-05-15 02:52:21, -0.1, 800, 120, 10, 9642666.66666667
2022-05-15 02:52:28, -0.1, 800, 100, 3, 9323333.33333333
2022-05-15 02:52:36, -0.1, 800, 100, 4, 9672666.66666667
2022-05-15 02:52:45, -0.1, 800, 100, 5, 9930000
2022-05-15 02:52:55, -0.1, 800, 100, 6, 9120000
2022-05-15 02:53:06, -0.1, 800, 100, 7, 9502000
2022-05-15 02:53:18, -0.1, 800, 100, 8, 9410666.66666667
2022-05-15 02:53:31, -0.1, 800, 100, 9, 9302000
2022-05-15 02:53:45, -0.1, 800, 100, 10, 9216000
2022-05-15 02:53:52, -0.1, 800, 80, 3, 9323333.33333333
2022-05-15 02:54:00, -0.1, 800, 80, 4, 9718000
2022-05-15 02:54:09, -0.1, 800, 80, 5, 10022666.6666667
2022-05-15 02:54:19, -0.1, 800, 80, 6, 9392000
2022-05-15 02:54:30, -0.1, 800, 80, 7, 9430000
2022-05-15 02:54:43, -0.1, 800, 80, 8, 9360666.66666667
2022-05-15 02:54:57, -0.1, 800, 80, 9, 9218666.66666667
2022-05-15 02:55:11, -0.1, 800, 80, 10, 9124000
2022-05-15 02:55:18, -0.1, 800, 50, 3, 9323333.33333333
2022-05-15 02:55:26, -0.1, 800, 50, 4, 9677333.33333333
2022-05-15 02:55:36, -0.1, 800, 50, 5, 9611333.33333333
2022-05-15 02:55:46, -0.1, 800, 50, 6, 9353333.33333333
2022-05-15 02:55:58, -0.1, 800, 50, 7, 9288000
2022-05-15 02:56:10, -0.1, 800, 50, 8, 8642000
2022-05-15 02:56:24, -0.1, 800, 50, 9, 8544666.66666667
2022-05-15 02:56:38, -0.1, 800, 50, 10, 8335333.33333333
2022-05-15 02:56:45, -0.1, 800, 10, 3, 9196666.66666667
2022-05-15 02:56:52, -0.1, 800, 10, 4, 9646666.66666667
2022-05-15 02:57:01, -0.1, 800, 10, 5, 9320666.66666667
2022-05-15 02:57:11, -0.1, 800, 10, 6, 9563333.33333333
2022-05-15 02:57:22, -0.1, 800, 10, 7, 9306666.66666667
2022-05-15 02:57:35, -0.1, 800, 10, 8, 8964666.66666667
2022-05-15 02:57:48, -0.1, 800, 10, 9, 8639333.33333333
2022-05-15 02:58:03, -0.1, 800, 10, 10, 8833333.33333333
2022-05-15 02:58:10, -0.1, 500, 200, 3, 9321333.33333333
2022-05-15 02:58:18, -0.1, 500, 200, 4, 9902000
2022-05-15 02:58:27, -0.1, 500, 200, 5, 9928666.66666667
2022-05-15 02:58:38, -0.1, 500, 200, 6, 9078666.66666667
2022-05-15 02:58:50, -0.1, 500, 200, 7, 9148666.66666667
2022-05-15 02:59:03, -0.1, 500, 200, 8, 9128666.66666667
2022-05-15 02:59:17, -0.1, 500, 200, 9, 9079333.33333333
2022-05-15 02:59:31, -0.1, 500, 200, 10, 8567333.33333333
2022-05-15 02:59:38, -0.1, 500, 120, 3, 9323333.33333333
2022-05-15 02:59:46, -0.1, 500, 120, 4, 9724666.66666667
2022-05-15 02:59:56, -0.1, 500, 120, 5, 9929333.33333333
2022-05-15 03:00:06, -0.1, 500, 120, 6, 9649333.33333333
2022-05-15 03:00:18, -0.1, 500, 120, 7, 9686000
2022-05-15 03:00:31, -0.1, 500, 120, 8, 9256000
2022-05-15 03:00:45, -0.1, 500, 120, 9, 8980000
2022-05-15 03:01:01, -0.1, 500, 120, 10, 8712000
2022-05-15 03:01:08, -0.1, 500, 100, 3, 9323333.33333333
2022-05-15 03:01:17, -0.1, 500, 100, 4, 9683333.33333333
2022-05-15 03:01:27, -0.1, 500, 100, 5, 10004666.6666667
2022-05-15 03:01:39, -0.1, 500, 100, 6, 9264666.66666667
2022-05-15 03:01:52, -0.1, 500, 100, 7, 9390000
2022-05-15 03:02:05, -0.1, 500, 100, 8, 8850000
2022-05-15 03:02:19, -0.1, 500, 100, 9, 8490000
2022-05-15 03:02:33, -0.1, 500, 100, 10, 8188000
2022-05-15 03:02:40, -0.1, 500, 80, 3, 9323333.33333333
2022-05-15 03:02:48, -0.1, 500, 80, 4, 9728666.66666667
2022-05-15 03:02:57, -0.1, 500, 80, 5, 10104666.6666667
2022-05-15 03:03:07, -0.1, 500, 80, 6, 9580000
2022-05-15 03:03:19, -0.1, 500, 80, 7, 9390000
2022-05-15 03:03:31, -0.1, 500, 80, 8, 8858000
2022-05-15 03:03:45, -0.1, 500, 80, 9, 8402666.66666667
2022-05-15 03:04:00, -0.1, 500, 80, 10, 8200000
2022-05-15 03:04:06, -0.1, 500, 50, 3, 9323333.33333333
2022-05-15 03:04:14, -0.1, 500, 50, 4, 9688000
2022-05-15 03:04:23, -0.1, 500, 50, 5, 9739333.33333333
2022-05-15 03:04:34, -0.1, 500, 50, 6, 9542000
2022-05-15 03:04:46, -0.1, 500, 50, 7, 9242666.66666667
2022-05-15 03:04:58, -0.1, 500, 50, 8, 8595333.33333333
2022-05-15 03:05:12, -0.1, 500, 50, 9, 8189333.33333333
2022-05-15 03:05:26, -0.1, 500, 50, 10, 7834666.66666667
2022-05-15 03:05:33, -0.1, 500, 10, 3, 9196666.66666667
2022-05-15 03:05:41, -0.1, 500, 10, 4, 9646666.66666667
2022-05-15 03:05:51, -0.1, 500, 10, 5, 9478000
2022-05-15 03:06:01, -0.1, 500, 10, 6, 9684000
2022-05-15 03:06:13, -0.1, 500, 10, 7, 9480000
2022-05-15 03:06:26, -0.1, 500, 10, 8, 9092000
2022-05-15 03:06:39, -0.1, 500, 10, 9, 8670000
2022-05-15 03:06:55, -0.1, 500, 10, 10, 8904000
2022-05-15 03:07:01, -0.1, 200, 100, 3, 9323333.33333333
2022-05-15 03:07:09, -0.1, 200, 100, 4, 9683333.33333333
2022-05-15 03:07:19, -0.1, 200, 100, 5, 10126666.6666667
2022-05-15 03:07:29, -0.1, 200, 100, 6, 9374000
2022-05-15 03:07:41, -0.1, 200, 100, 7, 9444666.66666667
2022-05-15 03:07:53, -0.1, 200, 100, 8, 9252000
2022-05-15 03:08:07, -0.1, 200, 100, 9, 8792000
2022-05-15 03:08:22, -0.1, 200, 100, 10, 8082000
2022-05-15 03:08:28, -0.1, 200, 80, 3, 9323333.33333333
2022-05-15 03:08:36, -0.1, 200, 80, 4, 9728666.66666667
2022-05-15 03:08:45, -0.1, 200, 80, 5, 10162666.6666667
2022-05-15 03:08:56, -0.1, 200, 80, 6, 9631333.33333333
2022-05-15 03:09:08, -0.1, 200, 80, 7, 9299333.33333333
2022-05-15 03:09:22, -0.1, 200, 80, 8, 8834666.66666667
2022-05-15 03:09:37, -0.1, 200, 80, 9, 8295333.33333333
2022-05-15 03:09:52, -0.1, 200, 80, 10, 7908000
2022-05-15 03:09:59, -0.1, 200, 50, 3, 9323333.33333333
2022-05-15 03:10:07, -0.1, 200, 50, 4, 9688000
2022-05-15 03:10:16, -0.1, 200, 50, 5, 9768666.66666667
2022-05-15 03:10:27, -0.1, 200, 50, 6, 9595333.33333333
2022-05-15 03:10:40, -0.1, 200, 50, 7, 9278666.66666667
2022-05-15 03:10:54, -0.1, 200, 50, 8, 8800000
2022-05-15 03:11:08, -0.1, 200, 50, 9, 8289333.33333333
2022-05-15 03:11:23, -0.1, 200, 50, 10, 7506666.66666667
2022-05-15 03:11:30, -0.1, 200, 10, 3, 9196666.66666667
2022-05-15 03:11:38, -0.1, 200, 10, 4, 9646666.66666667
2022-05-15 03:11:47, -0.1, 200, 10, 5, 9478000
2022-05-15 03:11:57, -0.1, 200, 10, 6, 9680666.66666667
2022-05-15 03:12:09, -0.1, 200, 10, 7, 9414000
2022-05-15 03:12:21, -0.1, 200, 10, 8, 9096666.66666667
2022-05-15 03:12:35, -0.1, 200, 10, 9, 8642000
2022-05-15 03:12:50, -0.1, 200, 10, 10, 8728000
2022-05-15 03:12:56, -0.1, 100, 50, 3, 9323333.33333333
2022-05-15 03:13:04, -0.1, 100, 50, 4, 9683333.33333333
2022-05-15 03:13:13, -0.1, 100, 50, 5, 9868666.66666667
2022-05-15 03:13:24, -0.1, 100, 50, 6, 9696666.66666667
2022-05-15 03:13:35, -0.1, 100, 50, 7, 9213333.33333333
2022-05-15 03:13:48, -0.1, 100, 50, 8, 8373333.33333333
2022-05-15 03:14:03, -0.1, 100, 50, 9, 7550000
2022-05-15 03:14:20, -0.1, 100, 50, 10, 6508666.66666667
2022-05-15 03:14:27, -0.1, 100, 10, 3, 9196666.66666667
2022-05-15 03:14:36, -0.1, 100, 10, 4, 9645333.33333333
2022-05-15 03:14:45, -0.1, 100, 10, 5, 9530666.66666667
2022-05-15 03:14:56, -0.1, 100, 10, 6, 9791333.33333333
2022-05-15 03:15:07, -0.1, 100, 10, 7, 9564666.66666667
2022-05-15 03:15:20, -0.1, 100, 10, 8, 9206666.66666667
2022-05-15 03:15:34, -0.1, 100, 10, 9, 8752000
2022-05-15 03:15:49, -0.1, 100, 10, 10, 8888000
2022-05-15 03:15:55, -0.1, 50, 10, 3, 9196666.66666667
2022-05-15 03:16:03, -0.1, 50, 10, 4, 9645333.33333333
2022-05-15 03:16:12, -0.1, 50, 10, 5, 9545333.33333333
2022-05-15 03:16:22, -0.1, 50, 10, 6, 9814666.66666667
2022-05-15 03:16:33, -0.1, 50, 10, 7, 9636666.66666667
2022-05-15 03:16:46, -0.1, 50, 10, 8, 9296000
2022-05-15 03:17:00, -0.1, 50, 10, 9, 8776000
2022-05-15 03:17:15, -0.1, 50, 10, 10, 8925333.33333333
